C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_53_884.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_53_884.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_53_884.jpg,0,0,0,0.0002017962
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_53_953.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_53_953.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_53_953.jpg,0,0,0,4.49774E-05
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_022.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_022.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_022.jpg,0,0,0,3.035097E-05
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_090.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_090.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_090.jpg,0,0,0,0.0002772419
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_159.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_159.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_159.jpg,0,0,0,5.153918E-05
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_227.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_227.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_227.jpg,0,0,0,6.028197E-05
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_298.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_298.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_298.jpg,0,0,0,7.328622E-05
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_369.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_369.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_369.jpg,0,0,0,8.971925E-05
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_437.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_437.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_437.jpg,0,0,0,0.000111043
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_517.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_517.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_517.jpg,0,0.1272867,0,0.04454143
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_586.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_586.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_586.jpg,0,0.3063435,0,0.2055115
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_658.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_658.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_658.jpg,0,0.5607906,0,0.6461056
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_726.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_726.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_726.jpg,0,0.728157,0,1.127041
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_804.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_804.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_804.jpg,0,0.9997944,0,1.960831
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_873.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_873.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_873.jpg,0,1,0,2.91172
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_54_942.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_54_942.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_54_942.jpg,0,1,0,3.614531
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_010.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_010.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_010.jpg,0,1,0,4.31979
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_087.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_087.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_087.jpg,0,1,0,5.250741
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_158.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_158.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_158.jpg,0,1,0,6.17459
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_227.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_227.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_227.jpg,0,1,0,6.862653
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_295.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_295.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_295.jpg,0,1,0,7.773987
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_364.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_364.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_364.jpg,0,1,0,8.452738
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_436.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_436.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_436.jpg,0,1,0,9.351649
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_506.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_506.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_506.jpg,0,1,0,10.02124
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_576.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_576.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_576.jpg,0,1,0,10.90774
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_650.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_650.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_650.jpg,0,1,0,11.66694
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_718.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_718.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_718.jpg,0,1,0,12.4824
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_793.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_793.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_793.jpg,0,1,0,13.18449
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_861.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_861.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_861.jpg,0,1,0,13.8555
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_55_940.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_55_940.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_55_940.jpg,0,1,0,14.68078
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_012.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_012.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_012.jpg,0,1,0,15.5478
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_092.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_092.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_092.jpg,0,1,0,16.37969
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_160.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_160.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_160.jpg,0,1,0,17.23289
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_229.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_229.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_229.jpg,0,1,0,17.65129
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_307.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_307.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_307.jpg,0,1,0,18.49675
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_374.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_374.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_374.jpg,0,1,0,19.33296
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_450.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_450.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_450.jpg,0,1,0,20.06814
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_528.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_528.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_528.jpg,0,1,0,20.86255
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_603.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_603.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_603.jpg,0,1,0,21.65024
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_671.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_671.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_671.jpg,0,1,0,22.43251
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_741.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_741.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_741.jpg,0,1,0,22.9977
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_808.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_808.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_808.jpg,0,1,0,23.59918
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_877.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_877.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_877.jpg,0,1,0,24.3738
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_56_951.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_56_951.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_56_951.jpg,0,1,0,25.14385
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_57_020.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_57_020.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_57_020.jpg,0,1,0,25.71785
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_57_089.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_57_089.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_57_089.jpg,0,1,0,26.28886
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_57_161.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_57_161.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_57_161.jpg,0,1,0,27.04471
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_57_234.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_57_234.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_57_234.jpg,0,1,0,27.79449
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_57_302.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_57_302.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_57_302.jpg,0,1,0,28.35285
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_57_369.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_57_369.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_57_369.jpg,0,1,0,28.90791
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_57_436.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_57_436.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_57_436.jpg,0,1,0,29.64259
C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\center_2023_02_14_13_24_57_503.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\left_2023_02_14_13_24_57_503.jpg,C:\Users\user\Documents\Language Programming\Python\Self Driving Cars Project (with Udacity)\Dataset\IMG\right_2023_02_14_13_24_57_503.jpg,0,1,0,30.18249
